selection_key,case_type,original_id,question,gold_answer,label_top5,label_topk,risk_top5,risk_topk,retrieved_more,answered,top5_titles,topk_new_titles,missing_support_top5,missing_support_topk
top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a7e08b55542997cc2c474fe,What current NHL team owner played for the team that won the Stanley cup in 1992?,Mario Lemieux,insufficient,insufficient,0.8597695617524361,0.8597695617524361,0,0,1992 Stanley Cup playoffs || 1918 Stanley Cup Finals || 1993 Stanley Cup playoffs || Montreal Maroons || 1931 Stanley Cup Finals,,1992 stanley cup finals || mario lemieux,1992 stanley cup finals || mario lemieux
top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a7e0ed25542991319bc9424,"The 249th episode of ""The Simpsons"" was aired on what date?","November 1, 2000",insufficient,insufficient,0.933889084885096,0.933889084885096,0,0,The Town (The Simpsons) || YOLO (The Simpsons) || The Simpsons Guy || Paths of Glory (The Simpsons) || Friends and Family (The Simpsons),,the simpsons (season 12) || treehouse of horror xi,the simpsons (season 12) || treehouse of horror xi
top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a7e14a65542995ed0d16686,"What film was the screen debut of the musician nicknamed ""Lady Day""?",Symphony in Black,insufficient,insufficient,0.6781824899431051,0.6781824899431051,0,0,The Cowboy and the Lady (1911 film) || Tokyo Lady || Silent film || Western (genre) || Later That Day,,billie holiday || symphony in black,billie holiday || symphony in black
top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a7e1cd955429965cec5ea76,During which months of the year does the goalkeeper for Bengaluru FC play? ,November to March,insufficient,insufficient,0.9369212018106912,0.9369212018106912,0,0,Bengaluru FC || Bengaluru FC Academy || History of Bengaluru FC || List of Bengaluru FC seasons || List of Bengaluru FC players,,abhra mondal || indian super league,abhra mondal || indian super league
top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a7e21165542995ed0d166a2,"Who is younger, Billy Idol or Ray Wilson?",Raymond Wilson,insufficient,insufficient,0.9382554692793177,0.9382554692793177,0,0,Shock to the System (Billy Idol song) || Billy Idol (album) || Charmed Life (Billy Idol album) || Billy Idol discography || Speed (Billy Idol song),,billy idol || ray wilson (musician),billy idol || ray wilson (musician)
top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a7e32905542991319bc943b,Jennifer Jones captained the gold medalists for Canada at the Sochi Winter Olympics in which event?,Curling,insufficient,insufficient,0.8502808998115117,0.8502808998115117,0,0,List of Olympic medalists in luge || Jenny Jones (snowboarder) || Dawn McEwen || Kirsten Wall || Canada at the 2014 Winter Olympics,,2007 trail appliances autumn gold curling classic || jennifer jones (curler),2007 trail appliances autumn gold curling classic || jennifer jones (curler)
top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a7e5ec25542991319bc947a,"Which tennis player is younger, John Newcombe or Květa Peschke?",Květa Peschke,insufficient,insufficient,0.5932464272372856,0.5932464272372856,0,0,Květa Peschke || Květa Peschke career statistics || Tennis || Czech Republic || Professional,,john newcombe,john newcombe
top5/logistic_regression/v3_all/platt::balanced,over_abstain,5a7e618155429949594199b0,New York State Route 9R rejoins its parent in a hamlet located  in what New York County?,Albany,sufficient,sufficient,0.7006712575958675,0.7006712575958675,0,0,"New York State Route 9R || New York State Route 470 || U.S. Route 9 in New York || Albany County, New York || Boght Corners, New York",,,
top5/logistic_regression/v3_all/platt::balanced,over_abstain,5a7e96f655429934daa2fc39,"What is the name of the actress who played as Blair Cramer from the daytime drama series ""One Life to Live"" for 20 years who is also currently playing as Eve Donovan on ""Days of Our Lives""?",Kassie DePaiva,sufficient,sufficient,0.5544513782845362,0.5544513782845362,0,0,Blair Cramer || Kassie DePaiva || One Life to Live || ABC Daytime || Cramer family,,,
top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a7ed2c655429930675135e5,"At the 71st Golden Globe Awards for television in 2013, what achievement did Breaking Bad, police sitcom Brooklyn Nine-Nine and American Hustle attain?",multiple awards,insufficient,insufficient,0.616882120316919,0.616882120316919,0,0,71st Golden Globe Awards || 2013 in American television || 72nd Golden Globe Awards || 2013 in film || American Hustle,,brooklyn nine-nine,brooklyn nine-nine
top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a7f00b455429930675135f1,Which Hells Angel member stabbed and beat an attendant of the 1969 counterculture-era rock concert in the United States?,Alan Passaro,insufficient,insufficient,0.7525814775452239,0.7525814775452239,0,0,Altamont Free Concert || Counterculture of the 1960s || 1969 in music || Rock concert || United States,,death of meredith hunter,death of meredith hunter
top5/logistic_regression/v3_all/platt::balanced,over_abstain,5a7f0c4b5542993067513600,"WHICH GROUP OF PEOPLE NICKNAMED THE US ARMYS REGIMENT ""BUFFALO SOLDIERS"" IN WHICH THOMAS SHAW WON THE MEDAL OF HONOR DURING THE INDIAN WARS?",Native American tribes,sufficient,sufficient,0.8419222277152508,0.8419222277152508,0,0,Thomas Shaw (Medal of Honor) || Medal of Honor || American Indian Wars || Buffalo Soldier || United States Army,,,
top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a7f19eb55429934daa2fcdb,"Which band originated from the United States, Milky Chance or Stone Temple Pilots?",Stone Temple Pilots,insufficient,insufficient,0.938069972350178,0.938069972350178,0,0,Stone Temple Pilots discography || Down (Stone Temple Pilots song) || Creep (Stone Temple Pilots song) || Core (Stone Temple Pilots album) || Thank You (Stone Temple Pilots album),,milky chance || stone temple pilots,milky chance || stone temple pilots
top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a7f1d3c5542993067513639,Which European based oil giant bought the commodities trading arm of J.P. Morgan in 2014?,Mercuria Energy Group Ltd,insufficient,insufficient,0.7190362724434392,0.7190362724434392,0,0,Mercuria Energy Group || Biodiesel || JPMorgan Chase || Natural gas || Oil 101,,claude wilfrid etoka,claude wilfrid etoka
top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a7f22005542993067513656, Among Kele Okereke and Jon Hume who made the New Zealand band Evermore?,Jon Hume,insufficient,insufficient,0.743708580912513,0.743708580912513,0,0,Jon Hume || Evermore (band) || Multi-instrumentalist || Record producer || Singer-songwriter,,kele okereke,kele okereke
top5/logistic_regression/v3_all/platt::balanced,over_abstain,5a7f2d3e5542993067513675,The Bellagio resort owned by MGM Resorts international is located in which US city?,Las Vegas,sufficient,sufficient,0.6503745335440121,0.6503745335440121,0,0,Bellagio (resort) || MGM Resorts International || Resort || CASINO || Dunes (hotel and casino),,,
top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a7f40055542992e7d278cc0, What did an English former footballer purchase in march 2009?,50 JJB Sports Fitness Clubs,insufficient,insufficient,0.9340428055248493,0.9340428055248493,0,0,Eddie Lowe (footballer) || Stuart Slater || Brian Walsh (English footballer) || Giuliano Grazioli || Eric Anderson (English footballer),,dave whelan || dw sports fitness,dave whelan || dw sports fitness
top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a7f54665542992097ad2f1a,The city that hosted the Olympics where Taiwan competed as Chinese Taipei is situated at the confluence of what two rivers?,Bow River and the Elbow River,insufficient,insufficient,0.9326771467780374,0.9326771467780374,0,0,Chinese Taipei at the 2008 Summer Olympics || Chinese Taipei at the Olympics || Chinese Taipei at the 2006 Winter Olympics || Chinese Taipei at the 2010 Winter Olympics || Chinese Taipei at the 1998 Winter Olympics,,calgary || chinese taipei at the 1988 winter olympics,calgary || chinese taipei at the 1988 winter olympics
top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a7f567e5542992097ad2f22,"Which year was the more recent engine series, the Honda K or Honda H, introduced?",2001,insufficient,insufficient,0.933225722899671,0.933225722899671,0,0,Honda B engine || Honda J engine || Honda E engine || Honda B20A engine || Honda A engine,,honda h engine || honda k engine,honda h engine || honda k engine
top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a7f63645542992e7d278cf1,Did Vertical Horizon or LCD Soundsystem start their bands first?,Vertical Horizon,insufficient,insufficient,0.9388341376401786,0.9388341376401786,0,0,Give It Up (LCD Soundsystem song) || LCD Soundsystem || The Long Goodbye: LCD Soundsystem Live at Madison Square Garden || LCD Soundsystem (album) || Yeah (LCD Soundsystem song),,vertical horizon,vertical horizon
top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a7f66f155429969796c1a33,What 3 countries are part of the legal name of the airline that merged with Braathens in 2004?,Denmark–Norway–Sweden,insufficient,insufficient,0.8965443283904017,0.8965443283904017,0,0,Braathens || List of Braathens destinations || SAS Braathens || History of Braathens (1994–2004) || Braathens Helikopter,,scandinavian airlines,scandinavian airlines
top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a7f87755542994857a76769,Belle Gold is a fictional character portrayed by an actress of what nationality?,Australian,insufficient,insufficient,0.844227498906993,0.844227498906993,0,0,Belle Dupree || Belle (Once Upon a Time) || Janis Gold || Uhura || Úrsula,,emilie de ravin,emilie de ravin
top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a7f9cbd5542994857a7677c,"Aside from the Ivorian who was born in 1986, what other big name footballer has gone through the FC Bibo?","Feyenoord's Sekou Cissé, WS Woluwe's Bassilia Sakanoko, UTA Arad's Leoh Digbeu",insufficient,insufficient,0.8309735266462813,0.8309735266462813,0,0,FC Bibo || FC UTA Arad || Association football || Bassilia Sakanoko || CFR Cluj,,cheick tioté,cheick tioté
top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a7fa08d55429969796c1af7,"Were the board games, Clans and Drunter und Drüber, both created by Leo Colovini?",Drunter und Drüber is a multiplayer board game invented by Klaus Teuber,insufficient,insufficient,0.9015869634656175,0.9015869634656175,0,0,Drunter und Drüber || 1991 in games || Board game || Franz Vohwinkel || Germany,,clans (board game),clans (board game)
top5/logistic_regression/v3_all/platt::balanced,false_answer,5a7fb1e55542995d8a8ddef7,"Which documentary film premiered first, Grizzly Man or Pray the Devil Back to Hell?",Grizzly Man,insufficient,insufficient,0.09843738725658714,0.09843738725658714,0,1,Pray the Devil Back to Hell || Documentary film || Tribeca Film Festival || Abigail Disney || Grizzly Man (soundtrack),,grizzly man,grizzly man
top5/logistic_regression/v3_all/platt::balanced,over_abstain,5a7fc8d05542992e7d278d86,"Which Air Force member was behind enemy lines for 11 1/2 days and had the largest,longest and most complex rescue mission?","Lieutenant Colonel Iceal E. ""Gene"" Hambleton",sufficient,sufficient,0.8682152067759188,0.8682152067759188,0,0,Rescue of Bat 21 Bravo || Iceal Hambleton || Combat Search and Rescue (Turkish Armed Forces) || Combat search and rescue || United States Air Force,,,
top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a7fd95d5542992e7d278dc5,"Wagner Moura received what nomination for playing the lead role of ""The King of Cocaine""? ",Golden Globe,insufficient,insufficient,0.6545297428905233,0.6545297428905233,0,0,Wagner Moura || Actor || Brazil || Elite Squad || Elysium (film),,pablo escobar,pablo escobar
top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a800ca555429969796c1bac,"The ""New York Times"" bestselling book ""The 50th Law"" contains lessons and anecdotes from this historical figure who was a classical Greek (Athenian) philosopher who is known mainly through the writings of which philosopher?",Plato,insufficient,insufficient,0.8619175033975315,0.8619175033975315,0,0,The 50th Law || 50 Cent || Abraham Lincoln || James Baldwin || Malcolm X,,socrates,socrates
top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a802b595542995d8a8ddf51,"What is the familiar name for the first operation in the Battle of Normandy, also codenamed Operation Overlord?",D-Day,insufficient,insufficient,0.45813071894347257,0.45813071894347257,0,0,Normandy landings || Operation Overlord || Operation Epsom || Invasion of Normandy || Allies of World War II,,thomas d. howie,thomas d. howie
top5/logistic_regression/v3_all/platt::balanced,false_answer,5a804f01554299485f5985bf,"Which magazine has more issues per month, Club or Pro Football Weekly ",Pro Football Weekly,insufficient,insufficient,0.3750571322542481,0.3750571322542481,0,1,"Pro Football Weekly || Princeton Alumni Weekly || Magazine || National Football League || Riverwoods, Illinois",,club (magazine),club (magazine)
top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a806aca5542996402f6a503,Which characters are akin to goblins and were added to a Tilted Mill Entertainment video game in 2009?,Orc characters,insufficient,insufficient,0.79036594863897,0.79036594863897,0,0,Tilted Mill Entertainment || Mosby's Confederacy (video game) || Hinterland (video game) || Video game developer || Chris Beatrice,,orc,orc
top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a807ceb554299485f598616,"What ""Splitting Image"" voice artist provided testimony in Evidently... John Cooper Clarke?",Stephen John Coogan,insufficient,insufficient,0.8375639287138278,0.8375639287138278,0,0,Evidently... John Cooper Clarke || Evidently Chickentown || John Cooper Clarke || Alex Turner (musician) || BBC Four,,steve coogan,steve coogan
top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a80870d5542992bc0c4a752,Shaqtin' a Fool has included which television personality who worked for 8 yearst at ESPN?,Matthew Ward Winer,insufficient,insufficient,0.7295042327603767,0.7295042327603767,0,0,Shaqtin' a Fool || 2011–12 NBA season || Charles Barkley || Chris Webber || Inside the NBA,,matt winer,matt winer
top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a8099935542996402f6a58b,"What television thriller anthology did the winner of one Golden Globe, two tony Awards and six Primetime Emmy Awards appear on?",Darkroom,insufficient,insufficient,0.9160100967514505,0.9160100967514505,0,0,Brian Dennehy || Al Pacino on stage and screen || Laura Linney || List of awards and nominations received by Lost || Tony Shalhoub,,darkroom (tv series),darkroom (tv series)
top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a809b575542996402f6a59c,What former nose tackle announced ESPN College Football Friday Primetime in 2017?,Dusty Dvoracek,insufficient,insufficient,0.7023524298078274,0.7023524298078274,0,0,ESPN College Football Friday Primetime || College Football Scoreboard || College football || ESPN || Adnan Virk,,dusty dvoracek,dusty dvoracek
top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a809e9f5542996402f6a5b1,Ricky Martin's concert tour in 1999 featured an American heavy metal band formed in what year?,1991,insufficient,insufficient,0.6324520824628419,0.6324520824628419,0,0,Eye to Eye Tour || List of Slipknot concert tours || The Unholy Alliance Tour || Real Live Tour || Ricky Martin Live,,livin la vida loco || machine head (band),livin la vida loco || machine head (band)
top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a80a25d5542995d8a8ddfb7,What is the name of the vocalist who collaborated with the rap duo who won the 2002 Grammy Award for Best Rap Performance by a Duo or Group?,Sleepy Brown,insufficient,insufficient,0.9390017791588701,0.9390017791588701,0,0,Grammy Award for Best Rap Performance by a Duo or Group || Grammy Award for Best Rap Solo Performance || Grammy Award for Best Rap Performance || Grammy Award for Best Country Duo/Group Performance || Grammy Award for Best R&B Performance by a Duo or Group with Vocals,,"ms. jackson || so fresh, so clean","ms. jackson || so fresh, so clean"
top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a80abb65542996402f6a5df,What organization affiliated with the National Collegiate Athletic Association Division were the 2012 Hawaii Warriors football team first year members of?,Mountain West Conference,insufficient,insufficient,0.46049856364595565,0.46049856364595565,0,0,Hawaii Rainbow Warriors baseball || 2012 Hawaii Warriors football team || 2001 Hawaii Warriors football team || Hawaii Rainbow Warriors football || 2009 Hawaii Warriors football team,,mountain west conference,mountain west conference
top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a80aeef5542992097ad301a,What American indie rock group first had Jesse Sandoval as the drummer and now has Jon Sortland on drums?,The Shins,insufficient,insufficient,0.7433386038471014,0.7433386038471014,0,0,Jon Sortland || Indie rock || The Shins || Broken Bells || Paiste,,jesse sandoval,jesse sandoval
top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a80c79155429938b61421da,"How many seasons has a popular tv show had, in which one of the episodes is called Moho House?",28,insufficient,insufficient,0.9112956135026244,0.9112956135026244,0,0,Me TV (TV series) || Shadow Hunter (TV series) || Moho House || List of Full House episodes || List of Survivor (U.S. TV series) episodes (seasons 1–20),,the simpsons (season 28),the simpsons (season 28)
top5/logistic_regression/v3_all/platt::balanced,over_abstain,5a80d2c6554299260e20a17c,British Airways and EasyJet are both based out of where?,London,sufficient,sufficient,0.8386828503151047,0.8386828503151047,0,0,History of British Airways || British Airways || Thomson Airways || EasyJet || Airline,,,
top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a80ddc555429938b6142224,The American actor Chip Zien is best known for this Broadway production by which American composer and lyricist who received an Academy Award and Tony Awards?,Stephen Sondheim,insufficient,insufficient,0.9045327293601699,0.9045327293601699,0,0,Chip Zien || Broadway theatre || Howard the Duck || Howard the Duck (film) || Into the Woods,,stephen sondheim,stephen sondheim
top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a80e47d55429938b6142238,Are K. Subash and Jason Bateman from the same country?,no,insufficient,insufficient,0.9329316866271316,0.9329316866271316,0,0,The Family Fang (film) || Jason Bateman || Breaking the Rules (film) || Land of No Return || Aggregate Films,,k. subash,k. subash
top5/logistic_regression/v3_all/platt::balanced,over_abstain,5a810506554299260e20a202,"What is the birth date of this American composer, who composed the Ghost Quartet?","January 4, 1976",sufficient,sufficient,0.7762276536351956,0.7762276536351956,0,0,Ghost Quartet || Tan Dun: Ghost Opera || Dave Malloy || Musical theatre || String Quartet No. 1 (Revueltas),,,
top5/logistic_regression/v3_all/platt::balanced,over_abstain,5a813b6f55429903bc27b951,What tribe was the Megaoryzomys curioi previously in that Nesoryzomys are also in?,Oryzomyini,sufficient,sufficient,0.5988564825131018,0.5988564825131018,0,0,Nesoryzomys || Megaoryzomys || Aegialomys galapagoensis || Cricetidae || Galápagos Islands,,,
top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a81711455429938b614233e,"Are both ""Cooking Light"" and ""Vibe"" magazines?",yes,insufficient,insufficient,0.9225550494074037,0.9225550494074037,0,0,Southern Progress Corporation || Cooking Light || Alan Light || Daniel Galmiche || Andrea Chesman,,vibe (magazine),vibe (magazine)
top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a81778355429926c1cdad2e,What lake in Australia is named after a Scottish Knight?,Lake Wallace,insufficient,insufficient,0.9250386567990291,0.9250386567990291,0,0,Lake Carnegie (Western Australia) || Lake Wallace || Lago di Lentini || Lake Austin (Australia) || Lake Richmond,,william wallace,william wallace
top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a81967a55429926c1cdad44,"Where does the Husband character reside in the book published in 1847 under the pseudonym ""Ellis Bell""?",Thrushcross Grange,insufficient,insufficient,0.8229706537278036,0.8229706537278036,0,0,Adaptations of Wuthering Heights || List of Wuthering Heights references || Charlotte Brontë || Emily Brontë || Wuthering Heights,,edgar linton,edgar linton
top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a81a4135542990a1d231e37,What was the first year a scientific journal published by an organization located in the Bronx was published?,1909,insufficient,insufficient,0.9103829232083072,0.9103829232083072,0,0,Neuroscience (journal) || Medical Physics (journal) || Journal of Economic Behavior and Organization || Peckhamia (journal) || The EMBO Journal,,mycologia || new york botanical garden,mycologia || new york botanical garden
top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a81fbc25542990a1d231f09,"Are Sandy Mayer and Billy Martin both more successful at doubles than singles, in terms of tournament wins?",yes,insufficient,insufficient,0.934016564307703,0.934016564307703,0,0,Sandy Mayer || Guadalajara Open || Stanford University || 1980 Congoleum Classic – Doubles || List of tennis players by number of wins in one doubles tournament,,billy martin (tennis),billy martin (tennis)
top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a82028a554299676cceb1d6,What defines Downers Grove as a thriller?,by the moods they elicit,insufficient,insufficient,0.9177190536644625,0.9177190536644625,0,0,The Curse of Downers Grove || Downers Grove Suburban Life || Downers Grove Main Street station || Downers Grove (novel) || Downers Grove North High School,,thriller (genre),thriller (genre)
top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a8242c155429940e5e1a81d,Where was the author of Thoughts of Machiavelli born?,Germany,insufficient,insufficient,0.5675100948643145,0.5675100948643145,0,0,Thoughts on Machiavelli || Niccolò Machiavelli || The Prince || University of Chicago || Discourses on Livy,,leo strauss,leo strauss
top5/logistic_regression/v3_all/platt::balanced,false_answer,5a827ce155429940e5e1a8d7,"Which player won more Grand Slam titles, Kevin Ullyett or Billie Jean King?",Billie Jean King,insufficient,insufficient,0.32742014963445537,0.32742014963445537,0,1,Billie Jean King || Grand Slam (tennis) || Kevin Curren || Fed Cup || Wightman Cup,,kevin ullyett,kevin ullyett
top5/logistic_regression/v3_all/platt::balanced,over_abstain,5a82817555429954d2e2eb5a,"Which film does ""Naked Weapon"" follow in the ""Naked"" series?","""Naked Killer""",sufficient,sufficient,0.7213225850515228,0.7213225850515228,0,0,Naked Weapon || Naked Soldier || Anya Wu || Ching Siu-tung || Daniel Wu,,,
top5/logistic_regression/v3_all/platt::balanced,over_abstain,5a8284b555429954d2e2eb5f,How many rooms does the Tropicana Hotel have where the 7th annual Adult Video News awards ceremony were held in 1980?,"1,467 rooms",sufficient,sufficient,0.8777851725218506,0.8777851725218506,0,0,7th AVN Awards || 4th AVN Awards || 5th AVN Awards || 6th AVN Awards || Tropicana Las Vegas,,,
top5/logistic_regression/v3_all/platt::balanced,over_abstain,5a8297c055429954d2e2eb71,"Who does the previous Vice President of Production at the animation studio that is owned and operated by Viacom, currently work for?",Cartoon Network Studios,sufficient,sufficient,0.7851761359359867,0.7851761359359867,0,0,Casey Patterson || Nickelodeon Animation Studio || Viacom Media Networks || Carl Folta || Brian A. Miller,,,
top5/logistic_regression/v3_all/platt::balanced,false_answer,5a829fab55429954d2e2eb83,"Between Joe Orton and Henry James, which author is the adjective ""Ortonesque"" used to refer to his work?","John Kingsley ""Joe"" Orton",insufficient,insufficient,0.15903079174089485,0.15903079174089485,0,1,Joe Orton || Black comedy || Henryi || Henry Orton Wiley || James Orton,,henry james,henry james
top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a82bc7455429940e5e1a926,In what movie did the male star of a movie about a widowed 37-year-old woman also star in in the year 1993?,"""Red Rock West""",insufficient,insufficient,0.7607790218619782,0.7607790218619782,0,0,"Moonstruck || My Lucky Star (novel) || About an Old Man, an Old Woman and Their Hen Ryaba || 37 Comae Berenices || Time's Raging",,nicolas cage,nicolas cage
top5/logistic_regression/v3_all/platt::balanced,over_abstain,5a82d71555429966c78a6a94,Were the Tundra Mine and Negus Mine located in the same country?,yes,sufficient,sufficient,0.8107798551414093,0.8107798551414093,0,0,Negus Mine || Tundra Mine/Salamita Mine Aerodrome || Tundra Mine || Con Mine || Canada,,,
top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a82fcbd55429954d2e2ebe8,"Russia Soviet pianist, composer and teacher, Tatiana Nikolayeva taught what Polish pianist and music educator?",Maria Szraiber,insufficient,insufficient,0.46336870876295844,0.46336870876295844,0,0,Tatiana Nikolayeva || Composer || Russia || Soviet Union || Piano,,maria szraiber,maria szraiber
top5/logistic_regression/v3_all/platt::balanced,over_abstain,5a8319b255429940e5e1a960,Who composed the theme music in 1989 of an animated television series which has the current arrangement by a person who  has scored or orchestrated music for more than 30 films and television shows?,Danny Elfman,sufficient,sufficient,0.5618148737532199,0.5618148737532199,0,0,Alf Clausen || The Simpsons Theme || Göthe Grefbo || ALF (TV series) || Moonlighting (TV series),,,
top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a8325b35542990548d0b18f,"Who held the record for the longest service in the Australian Parliament for a woman, and was surpassed by  a former Australian politician who was the 29th Speaker of the House of Representatives?",Kathryn Jean Martin,insufficient,insufficient,0.9037755327721309,0.9037755327721309,0,0,Kathy Sullivan (Australian politician) || List of people who have served in both Houses of the Australian Parliament || Australian House of Representatives || Australian Senate || Division of Moncrieff,,bronwyn bishop,bronwyn bishop
top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a83316b5542993344745fe5,What is the name of the show that the man that was drafted eighth overall in the 1995 NFL Draft co-hosts?,College Football Scoreboard,insufficient,insufficient,0.9305169347225348,0.9305169347225348,0,0,List of Hawaii Warriors in the NFL Draft || T. J. Green || Jamaal Anderson || List of Wisconsin Badgers in the NFL Draft || Vernon Hargreaves,,espn college football friday primetime || joey galloway,espn college football friday primetime || joey galloway
top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a8335d95542993344745ff1,"Who appeared in the Olympics first, Piet Norval or Emilio Sánchez?",Sanchez,insufficient,insufficient,0.869273145889544,0.869273145889544,0,0,Piet Norval || 1992 Summer Olympics || Association of Tennis Professionals || Barcelona || Boris Becker,,emilio sánchez,emilio sánchez
top5/logistic_regression/v3_all/platt::balanced,false_answer,5a83411655429966c78a6b5d,Who created the NBC sitcom that Johnny Pemberton appears in as the character Bo Thompson?,Justin Spitzer,insufficient,insufficient,0.32304490263150304,0.32304490263150304,0,1,"Johnny Pemberton || NBC || Sitcom || Fox Broadcasting Company || Rochester, Minnesota",,superstore (tv series),superstore (tv series)
top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a8347d65542996488c2e3f6,in the 2004 Hockey film produced by a former major league baseball pitcher who played the USA coach?,Kurt Russell,insufficient,insufficient,0.9309929624722046,0.9309929624722046,0,0,Dan Meyer (pitcher) || Jeff Jones (pitcher) || Mark Johnson (pitcher) || John Leister || Jonathan Hurst,,mark ciardi || miracle (2004 film),mark ciardi || miracle (2004 film)
top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a835c9f5542992ef85e228a,What army did the namesake of the ship launched as the München in 1930 fight in during the American Revolutionary War?,Continental Army,insufficient,insufficient,0.8914633419153298,0.8914633419153298,0,0,British Army during the American Revolutionary War || SS General von Steuben || HMS Cygnet (1776) || French ship Suffisant (1782) || French ship Dictateur (1782),,friedrich wilhelm von steuben,friedrich wilhelm von steuben
top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a838a3d554299123d8c215d,How long is the road the A12 is a part of?,5320 km,insufficient,insufficient,0.9066444424826366,0.9066444424826366,0,0,"A12 highway (Lithuania) || A12 road (England) || A1152 road || A12 Road (Zimbabwe) || Ipswich Road, Colchester",,european route e22 || zīlāni,european route e22 || zīlāni
top5/logistic_regression/v3_all/platt::balanced,over_abstain,5a83938c5542993344746049,What is the date of the reissue of one of Rhihanna's album that features three newly recorded songs and a DVD showing exclusive behind-the-scenes footage of Rihanna's worldwide tour that was the second overall and first world concert tour by Rihanna?,"June 2, 2008",sufficient,sufficient,0.6261694790193059,0.6261694790193059,0,0,Good Girl Gone Bad: Reloaded || DVD || Good Girl Gone Bad Tour || Reissue || Rihanna,,,
top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a83a7e15542992ef85e2347,Who voices Homer Simpson's character on the animated television series? ,Daniel Louis Castellaneta,insufficient,insufficient,0.8542823944129816,0.8542823944129816,0,0,Homer Simpson || Grampa Simpson || Good Night (The Simpsons short) || Simpson family || The Simpsons,,dan castellaneta,dan castellaneta
top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a83c2e25542996488c2e4bc,The 2014 Baylor Bears football games were played at the stadium whose name was changed during what month?,December 2013,insufficient,insufficient,0.7254712082329028,0.7254712082329028,0,0,1988 Baylor Bears football team || 2006 Baylor Bears football team || 2007 Baylor Bears football team || Baylor Bears football || 1995 Baylor Bears football team,,2014 baylor bears football team || mclane stadium,2014 baylor bears football team || mclane stadium
top5/logistic_regression/v3_all/platt::balanced,over_abstain,5a83de04554299334474609f,The second studio album by The D.O.C was named as a reference to Charles Manson's idea of a Beatles' song which was a product of McCartney's attempt to create what kind of sound?  ,as loud and dirty as possible,sufficient,sufficient,0.49446324198918545,0.49446324198918545,0,0,Helter Skelter (song) || Helter Skelter (album) || The D.O.C. || The Beatles (album) || The Beatles,,,
