original_id,question_type,difficulty,question,gold_answer,support_title_count,support_titles,support_titles_in_intro_count,support_titles_missing_intro_count,support_titles_missing_intro,all_support_present_in_intro,support_title_coverage_in_intro
5a77919d5542995d831811dd,comparison,hard,"Who was born first, Marino Girolami or Daniel Myrick?",Marino Girolami,2,daniel myrick || marino girolami,2,0,,1,1.0
5a899bf955429946c8d6e959,bridge,hard,When was the New Orleans Pelicans player featured on the NBA 2K16 cover first drafted?,2012,2,anthony davis (basketball) || nba 2k16,2,0,,1,1.0
5adc6e035542994650320cec,bridge,hard,"The 2014 All-Pac-12 Conference football team featured players from the team led by which second-year head coach, who led his team to the conference title?",Mark Helfrich,2,2014 all-pac-12 conference football team || 2014 oregon ducks football team,2,0,,1,1.0
5a75495a5542996c70cfaed8,bridge,hard,What Cuban American baseball player was suspended in the new steroid policy of the 2005 Major League Baseball season?,Rafael Palmeiro Corrales,2,2005 major league baseball season || rafael palmeiro,2,0,,1,1.0
5aba056255429939ce03dc55,bridge,hard,The German software corporation who has established Remote Function Call (RFC) has its headquarters in what city?,Walldorf,2,remote function call || sap se,2,0,,1,1.0
5a7b76225542997c3ec9719c,comparison,hard,"What documentary has more creators, The Devil Came on Horseback or My Best Fiend?",The Devil Came on Horseback,2,my best fiend || the devil came on horseback,2,0,,1,1.0
5ac02880554299012d1db5c0,bridge,hard,"In which year did this Russian actress  who produced and performed in the 1922 American silent drama film ""A Doll's House"" immigrate to the United States?",1905,2,a doll's house (1922 film) || alla nazimova,2,0,,1,1.0
5adfcc625542992d7e9f93d3,comparison,hard,Is The Moon-Spinners and Oceans both documentaries?,no,2,oceans (film) || the moon-spinners,2,0,,1,1.0
5ae3f82a5542996836b02c01,bridge,hard,The CNN-News18 Indian of the Year award was created by Sagarika Ghose and a news anchor born in what year?,1965,2,cnn-ibn indian of the year || rajdeep sardesai,2,0,,1,1.0
5ae0d85d5542990adbacf67e,bridge,hard,Which district includes the island in New York City's East River which Pete Grannis represented in the New York State Assembly?,represented District 65,2,pete grannis || roosevelt island,2,0,,1,1.0
5ac2eb635542990b17b154a7,bridge,hard,Where was the think tank founded by a neoconservative political analyst born in 1952 established?,"Washington, D.C.",2,project for the new american century || william kristol,2,0,,1,1.0
5a76404b5542994ccc91873d,comparison,hard,"Which documentary was made first, The Shame of a City or Unchained Memories?",Unchained Memories,2,the shame of a city || unchained memories,2,0,,1,1.0
5abf8cc35542990832d3a14e,bridge,hard,"when was the retired Jamaican sprinter which Richard Thompson is, 0.99 seconds slower than born ?",born 21 August 1986,2,richard thompson (sprinter) || usain bolt,2,0,,1,1.0
5a86f94a5542991e7718169e,bridge,hard,Who did an actress from The Secret of NIMH play in A Patch of Blue?,Selina D'Arcy,2,elizabeth hartman || the secret of nimh,2,0,,1,1.0
5a80ad19554299485f5986a8,bridge,hard,"In addition to his role in The Fattest Man in Britain, Bobby Ball is best known for his half of the doublt act Cannon and Ball with which other comedian?",Tommy Cannon,2,bobby ball || the fattest man in britain,2,0,,1,1.0
5adcc7515542994ed6169bff,bridge,hard,"Akademik Lomonosov was named after a Russian polymath, scientist, and writer, who discovered the atmosphere of what planet?",Venus,2,akademik lomonosov || mikhail lomonosov,2,0,,1,1.0
5adcfebe5542992c1e3a24f3,bridge,hard,How many members were in the South Korean boy group whose first official sub-unit is Bastarz?,seven members,2,bastarz || block b,2,0,,1,1.0
5ae364285542991a06ce99b3,bridge,hard,What stye of Martial arts did Royler Gracie tutor Maurcio Villardo?,Brazilian jiu-jitsu,2,mauricio villardo || royler gracie,2,0,,1,1.0
5ae5fa38554299546bf82ff1,bridge,hard,Who directed the 2014 American biographical survival drama film which Laura Elizabeth Dern was nominated for the Academy Award for Best Supporting Actress in,Jean-Marc Vallée,2,laura dern || wild (2014 film),2,0,,1,1.0
5ae564a155429960a22e02e4,bridge,hard,What is part of an alternate title to a Three 6 Mafia song and is slang for a concoction which includes prescription-strength cough syrup also known as purple drank?,Sizzurp,2,purple drank || sippin' on some syrup,2,0,,1,1.0
5ab446875542990594ba9bea,bridge,hard,What was the first film scored by the man who composed the soundtrack for Udhayam NH4?,Veyyil,2,g. v. prakash kumar || udhayam nh4,2,0,,1,1.0
5adfa8d0554299025d62a32c,bridge,hard,How many times have the team that won the 11th DFB-Pokal won the national championship ?,"five times,",2,1953–54 dfb-pokal || vfb stuttgart,2,0,,1,1.0
5ac30a79554299657fa290e2,bridge,hard,What 2003 Christmas-themed romantic comedy did Gregor Fisher have a role in?,Love Actually,2,gregor fisher || love actually,2,0,,1,1.0
5ae3fd595542995dadf24292,bridge,hard,"Arrêtez-moi is a film in which film genre, known for suspense and anxiety?",Thriller,2,arrêtez-moi || thriller (genre),2,0,,1,1.0
5a89e20a5542992e4fca8438,bridge,hard,Alex da Kid worked on an a track with Eminem released in what year?,2010,2,alex da kid || love the way you lie,2,0,,1,1.0
5a84524a554299123d8c2203,bridge,hard,How many books are in the text composed by the founder Nyaya school of Hindu philosophy and is used in the development of Indian logic?,five books,2,indian logic || nyāya sūtras,2,0,,1,1.0
5adcbb815542994ed6169bde,bridge,hard,"Beer Wars covers the differences between large corporate breweries, and small breweries, such as what brewery that is headquartered in Escondido, california?",Stone Brewing,2,beer wars || stone brewing co.,2,0,,1,1.0
5ab4428c5542990594ba9bda,comparison,hard,Do Lush and P.O.D. both consist of four band members?,yes,2,lush (band) || p.o.d.,2,0,,1,1.0
5ac14d0c5542991316484ae2,comparison,hard,"Who has worked for more film companies, Kelly Reichardt or Jacques Tourneur?",Jacques Tourneur,2,jacques tourneur || kelly reichardt,2,0,,1,1.0
5ac3c10a554299204fd21e33,bridge,hard,"""Call Me Mañana"" is a song by a group that has sold how many records?",over 30 million,2,call me mañana || scooter (band),2,0,,1,1.0
5add5f395542990dbb2f7e50,bridge,hard," the movie ""A Cure for Wellness"" was a science fiction?",is a 2016 science fiction psychological horror,2,a cure for wellness || dane dehaan,2,0,,1,1.0
5a736e0155429901807db04f,bridge,hard,Who is the manufacturer of the plane that shot down Jameel Sayhood?,McDonnell Douglas,2,jameel sayhood || mcdonnell douglas f-15 eagle,2,0,,1,1.0
5a734a205542992359bc32e2,bridge,hard,"Which director won an Academy Award for best director for his work on the film, ""Midnight Cowboy?""",John Schlesinger,2,john schlesinger || midnight cowboy,2,0,,1,1.0
5ae484f855429970de88d999,bridge,hard,Which college football team for the University of Oregon did Enoka Lucas played for ,The Oregon Ducks,2,enoka lucas || oregon ducks football,2,0,,1,1.0
5a8d18fb5542994ba4e3dbf2,bridge,hard,What position did the 2004 World Series of Poker gold bracelet holder have in the 2011 Epic Poker League?,Commissioner,2,annie duke || epic poker league,2,0,,1,1.0
5ac2a10e554299657fa28fec,bridge,hard,What year did a blacklisted screenwriter share an Academy Award with Michael Kanin?,1942,2,michael kanin || ring lardner jr.,2,0,,1,1.0
5a81e8a0554299676cceb157,comparison,hard,"Which band has more members, Chvrches or Goodbye Mr. Mackenzie?",Goodbye Mr Mackenzie,2,chvrches || goodbye mr. mackenzie,2,0,,1,1.0
5a84ee4c5542997175ce1f2b,comparison,hard,"WHich college is located in the United States, Grand Valley State University or Carleton University?",Carleton University,2,carleton university || grand valley state university,2,0,,1,1.0
5a8e68b15542995085b3742d,bridge,hard,"When was the earliest known pottery created in the country which was the native land of Admiral Yi Sun-sin, who conducted the Battle of Happo? ",around 8000 BC,2,battle of happo || history of korea,2,0,,1,1.0
5a8e03375542995a26add458,bridge,hard,"What year was the man, who is credited for developing a Crescograph, born?",1858,2,crescograph || jagadish chandra bose,2,0,,1,1.0
5ab938fb554299131ca422ce,bridge,hard,Löwenbräu and Bürgerbräukeller are both located where?,Germany,2,bürgerbräukeller || löwenbräu,2,0,,1,1.0
5ac4f9db55429924173fb532,comparison,hard,Tritonia and Phyteuma are both names for a what of plants?,genus,2,phyteuma || tritonia (plant),2,0,,1,1.0
5ac4f33355429924173fb507,bridge,hard,where is the Vanderbilt mansion which Ochre Point–Cliffs Historic District is its home located ,Ochre Point Avenue,2,ochre point–cliffs historic district || the breakers,2,0,,1,1.0
5a8bc3ac5542995e66a47501,bridge,hard,Where is the head quarter of the Blue Bird Body Company?,"Fort Valley, Georgia",2,albert luce || blue bird corporation,2,0,,1,1.0
5ab5d43f5542997d4ad1f1f6,bridge,hard,The musical composer of Manru was a spokesman for what country's independence?,Polish independence,2,ignacy jan paderewski || manru,2,0,,1,1.0
5a8d7e1055429941ae14dfd8,comparison,hard,"Which is bigger, Griffon Bruxellois or English Mastiff?",English Mastiff,2,english mastiff || griffon bruxellois,2,0,,1,1.0
5a8db348554299068b959dc2,bridge,hard,"What is the subsidiary of the record company who released ""Love Incredible?""",Vivendi S.A.,2,interscope records || love incredible,2,0,,1,1.0
5a76bbe85542993735360191,bridge,hard,"Which American spy thriller TV series, which was developed by Howard Gordon and Alex Gansa, had a fourth season episode titled ""Krieg Nicht Lieb?""",Homeland,2,homeland (tv series) || krieg nicht lieb,2,0,,1,1.0
5ac39f7b554299218029dbe7,bridge,hard,Robert Earl Holding owned an oil company that was originally founded by who?,Harry F. Sinclair,2,robert holding || sinclair oil corporation,2,0,,1,1.0
5a76f45a5542994aec3b719b,bridge,hard,"What band formed in 1995 and came out with an album called ""Welcome Interstate Managers'?",Fountains of Wayne,2,fountains of wayne || stacy's mom,2,0,,1,1.0
5a738b855542992d56e7e363,comparison,hard,"Which hospital opened first, St. Elizabeths Hospital or Providence Hospital?",St. Elizabeths Hospital,2,"providence hospital (washington, d.c.) || st. elizabeths hospital",2,0,,1,1.0
5ae5b06e554299546bf82f2a,bridge,hard,"What was the capacity of the stadium that Colección Privada that was filmed on October 10, 2000?","15,500",2,colección privada || palacio de deportes de la comunidad de madrid,2,0,,1,1.0
5a76648f5542992db9473795,bridge,hard,Figure 2 Ranch Airport supports launch operations of what aerospace manufacturer and space flight services company?,Blue Origin,2,blue origin || figure 2 ranch airport,2,0,,1,1.0
5ae0593855429945ae959333,bridge,hard,Matthew Wright was selected with pick #33 in the AFL draft that took place during what date in 2009?,26 November,2,2009 afl draft || matthew wright (australian footballer),2,0,,1,1.0
5a90492655429933b8a204d8,bridge,hard,Garth Richardson is the son of the producer who worked for which group that evolved from The Iveys?,Badfinger,2,badfinger || garth richardson,2,0,,1,1.0
5a7b443c5542992d025e67ce,bridge,hard,"Who was the director behind the Cirque du Soleil show in Las Vegas that was first performed on December 25, 1993?",Franco Dragone,2,le rêve (show) || mystère (cirque du soleil),2,0,,1,1.0
5a865d11554299211dda2b0d,bridge,hard,What is the original name of the place where The 1st Minnesota Light Artillery Battery mustered?,Fort Saint Anthony,2,1st minnesota light artillery battery || fort snelling,2,0,,1,1.0
5ae46ebc5542995dadf24331,bridge,hard,"Which of the systems that uses the RedBoot is a double-deck, wide-body, four-engine jet airliner manufactured by European manufacturer Airbus?",Airbus A380,2,airbus a380 || redboot,2,0,,1,1.0
5a7fc21455429969796c1b4b,bridge,hard,Who narrates the documentary television series that features the largest airline in the United Kingdom based on fleet size? ,Stephen Mangan,2,a very british airline || british airways,2,0,,1,1.0
5ae1dac95542997283cd229b,bridge,hard,What group of participants that carried of Operation Neptune Spear is sometimes referred to in the U.S. media as a Special Mission Unit? ,SEAL Team Six,2,death of osama bin laden || seal team six,2,0,,1,1.0
5ae48a2b55429913cc204494,comparison,hard,"Which singer is in the duo Sugarland, Jennifer Nettles or Roger Taylor?",Jennifer Nettles,2,jennifer nettles || roger taylor (queen drummer),2,0,,1,1.0
5a835a265542992ef85e2281,comparison,hard,What industry does Edgar Selwyn and Chantal Akerman work in?,theater and film,2,chantal akerman || edgar selwyn,2,0,,1,1.0
5ae4c8f35542990ba0bbb130,bridge,hard,"Ralf Popken had a role in a musical that is a satire on corruption in the administration of criminal justice, bringing what concept to light?","the ""celebrity criminal""",2,chicago (musical) || ralf popken,2,0,,1,1.0
5abda6b255429965af743d9a,bridge,hard,Peter Jackson is Emeritus Professor of Medieval History at a public research university founded in 1949 as what?,the University College of North Staffordshire,2,keele university || peter jackson (historian),2,0,,1,1.0
5a8a07725542992d82986e5b,bridge,hard,"Along side Thomas Alan, which singer's first three albums were recorded at The Boarding House?",Steve Martin,2,the boarding house (nightclub) || tom waits,2,0,,1,1.0
5a8911ad554299515336129c,bridge,hard,"Nuestra Belleza México 2010 was crowned by the winner of what other 2010 pageant, the winner of which was crowned on 23 August 2010?",Miss Universe 2010,2,miss universe 2010 || nuestra belleza méxico 2010,2,0,,1,1.0
5ade48795542992fa25da729,bridge,hard,"Beyond the Hoax: Science, Philosophy, and Culture, is by what professor of mathematics at University College London?",Alan David Sokal,2,alan sokal || beyond the hoax,2,0,,1,1.0
5ae35c945542992e3233c3bd,bridge,hard,"Jay-Z released his 1996 Rolling Stone-rated ""500 Greatest"" album on which record labels?",Roc-A-Fella Records and Priority Records,2,jay-z || reasonable doubt (album),2,0,,1,1.0
5abb9ad4554299642a094abe,bridge,hard,Which terrorist group was the cause of the battle in which Mark E. Michell won an award for his actions?,al-Qaeda,2,battle of qala-i-jangi || mark e. mitchell,2,0,,1,1.0
5ae3a0be5542991a06ce9a05,bridge,hard,"The coach of the Karachi Kings, Mickey Arthur, is of what decent? ",South African,2,karachi kings || mickey arthur,2,0,,1,1.0
5ac027005542996f0d89cb3d,bridge,hard,"Which actress, who debuted in Friday Night Lights also starred in The River Why?",Amber Laura Heard,2,amber heard || the river why (film),2,0,,1,1.0
5abc6d14554299700f9d78bf,bridge,hard,What type of building does Jim Bartels and ʻIolani Palace have in common?,museum,2,jim bartels || ʻiolani palace,2,0,,1,1.0
5ab42b905542992339550040,bridge,hard,What kind of music did Firework's artist make before getting into pop?,gospel,2,firework (song) || katy perry,2,0,,1,1.0
5a83155c55429954d2e2ec0e,bridge,hard,What type of radio stations played songs by the group who released the album Holiday Harmony?,pop/soft rock stations,2,america (band) || holiday harmony,2,0,,1,1.0
5a77b6c85542992a6e59df96,bridge,hard,"What professional baseball player who played for the Brooklyn Robbins in 1928 and 1929, attended college in Denton, Texas?",Walter Maxwell West Sr.,2,max west (1920s outfielder) || university of north texas,2,0,,1,1.0
5abdf06355429976d4830a2d,bridge,hard,In Ancient Egyptian religion how would a citizen be weighted to decide if they where worthy of damnation and would face the torment in the lake of fire ?,against the feather of truth,2,ancient egyptian religion || damnation,2,0,,1,1.0
5ae291bb5542996483e649f6,bridge,hard,"What are the publishing years of this American and New York based film magazine published by Hachette Filipacchi Media U.S., where April Bernard worked as senior editor?",between 1987 and 2010,2,april bernard || premiere (magazine),2,0,,1,1.0
5ac344d6554299741d48a23f,bridge,hard,What is the gross leasable area of the shopping mall served by the Merrick Boulevard buses?,1800000 sqft,2,green acres mall || merrick boulevard buses,2,0,,1,1.0
5ac4f42b55429924173fb50d,comparison,hard,"Which beverage is ignited prior to consumption, Flaming beverage or Blue Hawaii",Flaming beverages,2,blue hawaii (drink) || flaming beverage,2,0,,1,1.0
5a75e29f5542992d0ec0600c,bridge,hard,"What Actor whose birth name was Charles Dennis Buchinsky, was part of the Leslie Nielsen comedy?",Charles Bronson,2,allan a. goldstein || charles bronson,2,0,,1,1.0
5ae397df5542994393b9e71f,bridge,hard,"What major landform lended its name to both the Blue Ridge Music Center, and American's longest linear park?",469 mi,2,blue ridge music center || blue ridge parkway,2,0,,1,1.0
5a825b0e55429954d2e2eb0c,bridge,hard,The Lucy Maud Montgomery novel about the character Anne Shirley was first translated into Japanese by what woman?,Hanako Muraoka,2,anne of green gables || hanako to anne,2,0,,1,1.0
5ab56b9b5542997d4ad1f113,bridge,hard,"What is this fictional scientifically and technologically advanced militaristic alien race, from which Sequoia descends, is called?",the Ruul,2,kree || sequoia (comics),2,0,,1,1.0
5ae1f48d554299234fd0436b,bridge,hard,AnnoZero had a collaborator who is a member of which ancient aristocratic house?,House of Borromeo,2,annozero || beatrice borromeo,2,0,,1,1.0
5a8760e75542996e4f3087af,bridge,hard,"What Friday night programming block included what collective series that includes ""Whatever Happened to... Robot Jones?""?",Cartoon Cartoon Fridays,2,cartoon cartoons || whatever happened to... robot jones?,2,0,,1,1.0
5a8f51185542992414482a3d,bridge,hard,The primary jockey of Binocular was Champion Jockey how many consecutive times?,20,2,binocular (horse) || tony mccoy,2,0,,1,1.0
5ade66dd55429975fa854ebe,bridge,hard,SMS Emden mounted a symbol on her stem-head from what Kingdom?,Prussia,2,iron cross || sms emden (1916),2,0,,1,1.0
5ae256435542992decbdccc3,bridge,hard,"In what year did the playwright who wrote ""The City Heiress"" die?",1689,2,aphra behn || the city heiress,2,0,,1,1.0
5ae1d52f554299234fd04315,bridge,hard,Thursday Night Showcase is sponsored by the firm that is headquartered in what city?,"Baltimore, Maryland",2,t. rowe price || thursday night showcase,2,0,,1,1.0
5a747a3755429974ef308c09,comparison,hard,What two occupations did Scott Weiland and Richard Hawley have in common?,singer and songwriter,2,richard hawley || scott weiland,2,0,,1,1.0
5a7ec6f355429934daa2fc61,comparison,hard,"Which magazine is based out of more countries, Adventist World or Baseball Digest?",Adventist World,2,adventist world || baseball digest,2,0,,1,1.0
5ab69f9a554299710c8d1ef8,bridge,hard,"The fictional private detective that appears in ""The Adventure of the Seven Clocks"" what written by whom?",Sir Arthur Conan Doyle,2,sherlock holmes || the adventure of the seven clocks,2,0,,1,1.0
5a75e814554299109176e5c7,bridge,hard,"Which Republican Chairman was born June 1, 1956? ",Gregg Harper,2,charlie ross (state senator) || gregg harper,2,0,,1,1.0
5ab3c53955429969a97a81b9,bridge,hard,Who won the special election in 2014 to replace Bill Young?,David Jolly,2,alex sink || rod smith (politician),2,0,,1,1.0
5ab46f4e5542991751b4d770,bridge,hard,Who provided the source material for the 2015 Australian revenge comedy-drama film in which Rebecca Gibney featured? ,Rosalie Ham,2,rebecca gibney || the dressmaker (2015 film),2,0,,1,1.0
5ae3dfb05542992e3233c490,bridge,hard,The 1991–92 NBA season included an Achilles tendon injury to which nine-time NBA All-Star?,Jacques Dominique Wilkins,2,1991–92 atlanta hawks season || dominique wilkins,2,0,,1,1.0
5ac13f425542991316484a96,comparison,hard,"Which airport is used for both public and military, Shenandoah Valley Regional Airport or Louisville International Airport?",Louisville International Airport,2,louisville international airport || shenandoah valley regional airport,2,0,,1,1.0
5ab5d2ac5542992aa134a3a6,comparison,hard,Tom Araya and Marcus Mumford were both what?,musician,2,marcus mumford || tom araya,2,0,,1,1.0
5ac286c055429963665199f8,bridge,hard,"Grammy winner for song of the year, also put out a 1971 album by the Carpenters, but what song did he win an Academy Award for Best Original Songs?",A Star Is Born,2,let me be the one (the carpenters song) || paul williams (songwriter),2,0,,1,1.0
5abb0b5c5542996cc5e49f79,bridge,hard, New Hampshire Northcoast Corporation interchanges cars with which holding company of Class II regional railroads?,Pan Am Railways,2,new hampshire northcoast corporation || pan am railways,2,0,,1,1.0
5a90937955429933b8a20568,bridge,hard,The father of Manning Marius Kimmel retired from the Navy in what year?,1942,2,husband e. kimmel || manning kimmel,2,0,,1,1.0
5a7a5ccf55429941d65f25d7,bridge,hard,Who is older Charles R. Black Jr. or Paul Manafort?,Charles R. Black Jr.,2,charles r. black jr. || paul manafort,2,0,,1,1.0
5a80d6be55429938b6142206,bridge,hard,What university did the winner of the 2014 CFL's Most Outstanding Defensive Player Award attend?,University of Hawaii at Manoa,2,hawaii rainbow warriors football || solomon elimimian,2,0,,1,1.0
5ae7e8b855429952e35ea9dd,bridge,hard,"What single was released by a American country singer, songwriter and multi-instrumentalist on MCA Nashville in 2000?",Feels Like Love,2,let's make sure we kiss goodbye || vince gill,2,0,,1,1.0
5a895f6155429946c8d6e914,bridge,hard,What was the position in the United States Army of the Lieutenant general that Confederate General Robert E. Lee surrendered to?,Commanding General,2,lee's farewell address || ulysses s. grant,2,0,,1,1.0
5abda8d55542992ac4f382e7,bridge,hard,Who is the sister of Princess Zein and the daughter of a British woman?,Princess Aisha bint Hussein,2,princess aisha bint hussein || princess muna al-hussein,2,0,,1,1.0
5abdce1b5542993062266cfe,bridge,hard,What Minnesota county is the University of Minnesota in?,Hennepin County,2,minneapolis || sydney anderson,2,0,,1,1.0
5ac2c338554299657fa29039,bridge,hard,How many personnel does the Navy that had Gilliam-class atttack transports have on active duty?,"322,421 personnel on active duty",2,united states navy || uss carlisle (apa-69),2,0,,1,1.0
5ade64c7554299728e26c710,comparison,hard,Is Northeast Florida Regional Airport farther from St. Augustine than Glacier Park International Airport is to Kalispell?,no,2,glacier park international airport || northeast florida regional airport,2,0,,1,1.0
5a8646ec5542991e771815f2,bridge,hard,Stig Lennart Blomqvist drove which car produced by German automobile manufacturer?,Audi,2,audi quattro || stig blomqvist,2,0,,1,1.0
5a89d48c554299515336132e,bridge,hard,"What Electoral Division in Victoria contained a suburb of Melbourne with a population of 25,147 at the 2016 Census?",The Division of Fawkner,2,"division of fawkner || south yarra, victoria",2,0,,1,1.0
5a84c5545542991dd0999dee,bridge,hard,When did the car depicted on the cover of Pentastar: In the Style of Demons cease production?,1974,2,pentastar: in the style of demons || plymouth barracuda,2,0,,1,1.0
5a8d40585542994ba4e3dc39,bridge,hard,When was the younger brother of Farshid Karimi born ?,8 November 1978,2,ali karimi || farshid karimi,2,0,,1,1.0
5abbee315542993f40c73c1d,comparison,hard,Could you read both Bicycling and National Review,yes,2,bicycling (magazine) || national review,2,0,,1,1.0
5abbbaca55429931dba144ca,bridge,hard,"Honeymoon Academy starred Robert hays, which award did his co-star win?",Golden Globe for Best Supporting Actress,2,honeymoon academy || kim cattrall,2,0,,1,1.0
5ab520645542991779162d85,bridge,hard,"The comedian who starred in ""Gone Are the Dayes"" made his big break in which show?",The Danny Kaye Show,2,gone are the dayes || harvey korman,2,0,,1,1.0
5a7f53445542992097ad2f15,bridge,hard,Which star of A Family Affair was born in September of 1948?,Samuel Hui,2,a family affair (1984 film) || samuel hui,2,0,,1,1.0
5a77ad2f55429967ab105225,bridge,hard,Sony/Philips Digital Interface Format can transmit over what Toshiba optical fiber connector system?,"TOSLINK (from ""Toshiba Link"") is a standardized optical fiber connector system.",2,s/pdif || toslink,2,0,,1,1.0
5a84a97f5542992a431d1a87,bridge,hard,Which British engineering company is best known for its luxury motor cars in the era of British history that covers the brief reign of King Edward VII?,D. Napier & Son,2,d. napier & son || edwardian era,2,0,,1,1.0
5ab6f7415542991d322236f4,bridge,hard,Sadok Sassi played for a national team that made its first World Cup in what year?,1978,2,sadok sassi || tunisia national football team,2,0,,1,1.0
5a8e0b7f5542995085b373ae,bridge,hard,Mount Gunnison was named in honor of an explorer born in what year?,1812,2,john williams gunnison || mount gunnison,2,0,,1,1.0
5a8d8f77554299068b959d3e,bridge,hard,Stephen Smith appears on ESPN First Take alongside which HBO boxing commentator?,Max Kellerman,2,max kellerman || stephen a. smith,2,0,,1,1.0
5ae267a35542992decbdccee,bridge,hard,Inductivism was a scientific method attributed to a man that served in what two capacities?,Attorney General and as Lord Chancellor of England,2,francis bacon || inductivism,2,0,,1,1.0
5ae721c15542996d980e7cbc,bridge,hard,Raúl Arellano played for Mexico in which football tournament in 1954?,FIFA World Cup,2,1954 fifa world cup || raúl arellano,2,0,,1,1.0
5ac2782d55429963665199cc,bridge,hard,Aleksandras Stulginskis' successor held office between what dates?,7 June 1926 to 17 December 1926,2,aleksandras stulginskis || kazys grinius,2,0,,1,1.0
5a758ba75542992db9473677,comparison,hard,Who was born first Garo Yepremian or Michael Casey ?,"""Garo"" Yepremian",2,garo yepremian || michael casey (poet),2,0,,1,1.0
5a8d77525542994ba4e3dc90,bridge,hard,The Northern Circuit dates from a year when a King of England married to whom sent his justices on circuit?,Eleanor of Aquitaine,2,henry ii of england || northern circuit,2,0,,1,1.0
5abbfa8f55429965836003cc,bridge,hard,"What is the English translation of the tier four league that TSV Schilksee was promoted to in 2014, following a league championship in the Schleswig-Holstein-Liga?",Regional League North,2,regionalliga nord || tsv schilksee,2,0,,1,1.0
5ae0ec48554299422ee9955a,bridge,hard,"How was Ada Lovelace, the first computer programmer, related to Lord Byron in Childe Byron?",his daughter,2,ada lovelace || childe byron,2,0,,1,1.0
5a8f7a7055429918e830d230,bridge,hard,The Midland Regional Hospital in managed by what cabinet that exercises executive authority in the Republic of Ireland?,managed by the Irish Government's Health Service Executive,2,"government of ireland || midland regional hospital, portlaoise",2,0,,1,1.0
5ade82ba5542992fa25da7a3,comparison,hard,Are Catasetum and Origanum in the same family?,no,2,catasetum || origanum,2,0,,1,1.0
5a7a48c45542994f819ef1b7,bridge,hard,With whom was a notable partner of Elena Krykanova a two-time Olympic champion with?,Oksana Grishuk,2,elena krykanova || evgeni platov,2,0,,1,1.0
5ab2deb75542991669774118,bridge,hard,"Which Austrian and later American chess master who was also a highly influential writer and chess theoretician competed for the first contest  that was defined ""in advance"" as being for the world championship?",Steinitz,2,development of the world chess championship || wilhelm steinitz,2,0,,1,1.0
5a823fbf55429903bc27ba54,bridge,hard,Grigori 3's music is commonly compared to an American rock band founded in what year?,1995,2,evanescence || grigori 3,2,0,,1,1.0
5a8f5a185542992414482a71,comparison,hard,Of these two publication--Báiki and Sick--what type of publication is the one that was published most frequently? ,satirical-humor magazine,2,báiki || sick (magazine),2,0,,1,1.0
5ab2b1e05542997061209685,bridge,hard,What show does the host of The 2011 Teen Choice Awards ceremony currently star on?,The Big Bang Theory,2,2011 teen choice awards || kaley cuoco,2,0,,1,1.0
5a828c3355429940e5e1a8f0,bridge,hard,"Kung Fu Magoo is a Mexican-American animated action comedy film with an English voice cast star best known for her roll as what in ""Naruto""? ",Naruto Uzumaki,2,kung fu magoo || maile flanagan,2,0,,1,1.0
5ab851e35542990e739ec8c3,bridge,hard,A. N. Prabhu Deva is the former vice chancellor of a university located in what state?,"Karnataka, India",2,a. n. prabhu deva || bangalore university,2,0,,1,1.0
5a8e3ed7554299068b959e82,bridge,hard,"Which band did this American businessman, music publisher, writers' representative, filmmaker and record label executive manage while simultaneously managing this group of the album ""More Hot Rocks?""",the Beatles,2,allen klein || more hot rocks (big hits & fazed cookies),2,0,,1,1.0
5a7be294554299294a54ab44,bridge,hard,Bill McCollum took a leadership role in the Senate trial that began on which date?,"December 19, 1998",2,bill mccollum || impeachment of bill clinton,2,0,,1,1.0
5ae04ea555429924de1b709e,bridge,hard,Rawlins Park is a small public park in a neighborhood that got its name due to what ?,its riverside location,2,foggy bottom || general john a. rawlins,2,0,,1,1.0
5a728f3c5542992359bc30f4,bridge,hard,"Which football club appeared in the 2015 FA Community Shield Cup, as well as, the 2014–15 Premier League championship?",Chelsea,2,2014–15 premier league || 2015 fa community shield,2,0,,1,1.0
5ac3959855429939154137f0,bridge,hard,What is the name of the role that Cleo Demetriou played in the series So Awkward ? ,Lily Hampton,2,cleo demetriou || so awkward,2,0,,1,1.0
5a8782f25542996e4f308818,bridge,hard,Live Acoustic America features a cover of a Beatles song that peaked at what number in the United Kingdom?,4,2,come together || live acoustic america,2,0,,1,1.0
5ae791245542997b22f6a7a3,bridge,hard,Nikhil Nanda is the son of the insurance advisor in what business?,life insurance,2,nikhil nanda || ritu nanda,2,0,,1,1.0
5ae5366e5542990ba0bbb22b,bridge,hard,Æthelweard was an author of a Latin version of which collection of Old English annals?,Anglo-Saxon Chronicle,2,anglo-saxon chronicle || æthelweard (historian),2,0,,1,1.0
5abadcb35542996606241647,bridge,hard,The languages Hussein Ali Mahfouz studied are spoken by how many people?,more than 330 million people,2,hussein ali mahfouz || semitic languages,2,0,,1,1.0
5ab7f78f5542991d322237e6,bridge,hard,Co-Dependents' Day is an episode of a tv show season which began when?,"Sunday, November 2, 2003",2,co-dependents' day || the simpsons (season 15),2,0,,1,1.0
5a79178d554299029c4b5ef9,bridge,hard,Which member of the music group Guy spearheaded the fusion genre New Jack Swing with Bernard Belle in the 1980's? ,Teddy Riley,2,aaron hall (singer) || new jack swing,2,0,,1,1.0
