original_id,question,gold_answer,support_titles,support_title_count,original_rank_top5_sufficient,original_rank_top5_coverage,original_rank_top10_sufficient,original_rank_top10_coverage,original_rank_top20_sufficient,original_rank_top20_coverage,original_rank_top5_titles,rf_all_top5_sufficient,rf_all_top5_coverage,rf_all_top10_sufficient,rf_all_top10_coverage,rf_all_top20_sufficient,rf_all_top20_coverage,rf_all_top5_titles,gb_all_top5_sufficient,gb_all_top5_coverage,gb_all_top10_sufficient,gb_all_top10_coverage,gb_all_top20_sufficient,gb_all_top20_coverage,gb_all_top5_titles,lr_all_top5_sufficient,lr_all_top5_coverage,lr_all_top10_sufficient,lr_all_top10_coverage,lr_all_top20_sufficient,lr_all_top20_coverage,lr_all_top5_titles
5ab2b8fe5542991669774070,Which American car rental company is also a member of the Association of Car Rental Industry Sytems Standards?,Budget Rent a Car,acriss car classification code || budget rent a car,2,0,0.5,1,1.0,1,1.0,"American Car Rental Association || ACRISS Car Classification Code || British Vehicle Rental and Leasing Association || Long Lake, New York || First Car Rental",0,0.5,1,1.0,1,1.0,American Car Rental Association || Car rental || The Hertz Corporation || Europcar || ACRISS Car Classification Code,0,0.5,0,0.5,1,1.0,American Car Rental Association || Car rental || ACRISS Car Classification Code || First Car Rental || Payless Car Rental,0,0.5,0,0.5,1,1.0,American Car Rental Association || The Hertz Corporation || Europcar || ACRISS Car Classification Code || Enterprise Rent-A-Car
5ab2bc80554299194fa934d7,What is the name of the county that Cari Roccaro is from?,Suffolk,"cari roccaro || east islip, new york",2,1,1.0,1,1.0,1,1.0,"Cari Roccaro || 2012 FIFA U-20 Women's World Cup || Association football || Defender (association football) || East Islip, New York",1,1.0,1,1.0,1,1.0,"Cari Roccaro || East Islip, New York || Defender (association football) || 2012 FIFA U-20 Women's World Cup || Association football",1,1.0,1,1.0,1,1.0,"Cari Roccaro || Defender (association football) || East Islip, New York || Association football || 2012 FIFA U-20 Women's World Cup",1,1.0,1,1.0,1,1.0,"Cari Roccaro || Defender (association football) || East Islip, New York || 2012 FIFA U-20 Women's World Cup || Association football"
5ab2be12554299295394686b,Who was the football manager that played in the Football League Cup in 1985 and managed to lead the Birmingham City Football Club's 103rd season to finish in the 18th position?,"Stephen Roger ""Steve"" Bruce",2005–06 birmingham city f.c. season || steve bruce,2,0,0.5,0,0.5,0,0.5,1985–86 Birmingham City F.C. season || 2005–06 Birmingham City F.C. season || 1937–38 Birmingham F.C. season || 1969–70 Birmingham City F.C. season || 1930–31 Birmingham F.C. season,0,0.5,0,0.5,0,0.5,1985–86 Birmingham City F.C. season || 2005–06 Birmingham City F.C. season || 1985–86 FA Cup || John Bond (footballer) || 1909–10 Birmingham F.C. season,0,0.5,0,0.5,0,0.5,1985–86 Birmingham City F.C. season || 2005–06 Birmingham City F.C. season || 1985–86 FA Cup || 1937–38 Birmingham F.C. season || 1969–70 Birmingham City F.C. season,0,0.5,0,0.5,0,0.5,1985–86 Birmingham City F.C. season || 1985–86 FA Cup || 2005–06 Birmingham City F.C. season || 1969–70 Birmingham City F.C. season || 1937–38 Birmingham F.C. season
5ab2be71554299166977408c,"Seven years before the opening of the Brewer Fieldhouse in Columbia, Missouri, where was Chester Brewer working as head football coach and head basketball coach?",University Farm,brewer fieldhouse || chester brewer,2,1,1.0,1,1.0,1,1.0,"Brewer Fieldhouse || Chester Brewer || Columbia, Missouri || University of Missouri || Arena",1,1.0,1,1.0,1,1.0,"Brewer Fieldhouse || Hearnes Center || Chester Brewer || University of Missouri || Columbia, Missouri",1,1.0,1,1.0,1,1.0,"Brewer Fieldhouse || Chester Brewer || Columbia, Missouri || Hearnes Center || University of Missouri",1,1.0,1,1.0,1,1.0,"Chester Brewer || Brewer Fieldhouse || Columbia, Missouri || Hearnes Center || Basketball"
5ab2d61155429916697740ff,"What kind of creative artist was Howell Conant, famed for his work with Grace Kelly?",photographer,grace kelly || howell conant,2,1,1.0,1,1.0,1,1.0,Howell Conant || Grace Kelly || Grace Kelly (1983 film) || Grace Kelly (disambiguation) || Lucy Scarborough Conant,1,1.0,1,1.0,1,1.0,Howell Conant || Grace Kelly || Film career of Grace Kelly || Grace Kelly (1983 film) || Grace Kelly (musician),1,1.0,1,1.0,1,1.0,Howell Conant || Grace Kelly || Grace Kelly (1983 film) || Grace Kelly (disambiguation) || Lucy Scarborough Conant,1,1.0,1,1.0,1,1.0,Howell Conant || Grace Kelly || Grace Kelly (disambiguation) || Grace Kelly (musician) || Anthony Howell (performance artist)
5ab2e3a15542992953946893,"The author of ""The New American Story "" served three terms as a US Senator from what state?",New Jersey,bill bradley || the new american story,2,0,0.0,0,0.0,0,0.5,"Donald W. Riegle Jr. || John Speed Smith || John R. McPherson || Robert A. Hall || Jack Arthur Wood, Jr.",0,0.0,0,0.5,0,0.5,Donald W. Riegle Jr. || John Speed Smith || Green Clay Smith || Thomas Murphy (Collector) || Sharpe James,0,0.0,0,0.0,0,0.5,Donald W. Riegle Jr. || John Speed Smith || Thomas Murphy (Collector) || Stephen Schlesinger || John R. McPherson,0,0.0,0,0.5,0,0.5,Donald W. Riegle Jr. || John Speed Smith || Thomas Murphy (Collector) || Stephen Schlesinger || Green Clay Smith
5ab2f85b55429929539468dc,The Oera Linda Book is a manuscript written in a language spoken between what centuries?,8th and 16th centuries,oera linda book || old frisian,2,1,1.0,1,1.0,1,1.0,Oera Linda Book || Forgery || Germanic philology || Hoax || Old Frisian,1,1.0,1,1.0,1,1.0,Oera Linda Book || Old Frisian || Germanic philology || Hoax || Junius manuscript,1,1.0,1,1.0,1,1.0,Oera Linda Book || Old Frisian || Forgery || Germanic philology || Heterography and homography,1,1.0,1,1.0,1,1.0,Oera Linda Book || Old Frisian || Hoax || Forgery || Germanic philology
5ab31864554299233954ff06,What class of instrument does Apatim Majumdar play?,strings,apratim majumdar || sarod,2,0,0.0,0,0.0,0,0.0,Debu Majumdar || Anustup Majumdar || First-class cricket || Bengal cricket team || Cricket,0,0.0,0,0.0,0,0.0,First-class cricket || Anustup Majumdar || Debu Majumdar || Bengal cricket team || Cricket,0,0.0,0,0.0,0,0.0,Anustup Majumdar || First-class cricket || Debu Majumdar || Bengal cricket team || Cricket,0,0.0,0,0.0,0,0.0,First-class cricket || Anustup Majumdar || Debu Majumdar || Bengal cricket team || S. K. Majumdar
5ab32fc355429969a97a80fa,Was Vanderbilt University or Emory University founded first?,Emory University.,emory university || vanderbilt university,2,0,0.5,1,1.0,1,1.0,Wyatt Emory Cooper || Emory University || Emory University School of Medicine || Oxford College of Emory University || Emory S. Bogardus,1,1.0,1,1.0,1,1.0,Vanderbilt University || Emory University || Wyatt Emory Cooper || CNN || Emory University School of Medicine,1,1.0,1,1.0,1,1.0,Emory University || Vanderbilt University || Wyatt Emory Cooper || Emory University School of Medicine || Oxford College of Emory University,1,1.0,1,1.0,1,1.0,Emory University || Vanderbilt University || Wyatt Emory Cooper || Emory S. Bogardus || CNN
5ab341f755429969a97a8114,"The song ""Chim Chim Cher-ee"" can be heard  in the ""Mary Poppins"" scene of a Disney ride that debuted in what year?",1989,chim chim cher-ee || the great movie ride,2,1,1.0,1,1.0,1,1.0,Chim Chim Cher-ee || Mary Poppins (film) || Mary Poppins (musical) || The Great Movie Ride || Disney's Hollywood Studios,1,1.0,1,1.0,1,1.0,Chim Chim Cher-ee || Mary Poppins (musical) || The Great Movie Ride || Mary Poppins (film) || My Kind of Town,1,1.0,1,1.0,1,1.0,Chim Chim Cher-ee || Mary Poppins (film) || The Great Movie Ride || Mary Poppins (musical) || Cameron Mackintosh,1,1.0,1,1.0,1,1.0,Chim Chim Cher-ee || Mary Poppins (film) || The Great Movie Ride || Cameron Mackintosh || Mary Poppins (musical)
5ab3589455429976abd1bc93,What is a common feature of both the Iron Rattler's inversion and a barrel roll?,combination of a loop and a roll,barrel roll || iron rattler,2,1,1.0,1,1.0,1,1.0,Iron Rattler || Barrel roll || Six Flags Fiesta Texas || Steel roller coaster || Pygmy rattler,1,1.0,1,1.0,1,1.0,Iron Rattler || Barrel roll || Steel roller coaster || Six Flags Fiesta Texas || Jad Fair,1,1.0,1,1.0,1,1.0,Iron Rattler || Barrel roll || Six Flags Fiesta Texas || Steel roller coaster || Aileron roll,1,1.0,1,1.0,1,1.0,Iron Rattler || Barrel roll || Six Flags Fiesta Texas || Steel roller coaster || Roll Out the Barrel (album)
5ab3a83d5542992ade7c6e08,Faith Goldy got fired after an interview she gave on what production site edited by Andrew Anglin?,The Daily Stormer,faith goldy || the daily stormer,2,1,1.0,1,1.0,1,1.0,"Faith Goldy || Alt-right || Charlottesville, Virginia || The Daily Stormer || The Rebel Media",1,1.0,1,1.0,1,1.0,"Faith Goldy || The Daily Stormer || Fired Up (TV series) || Charlottesville, Virginia || Alt-right",1,1.0,1,1.0,1,1.0,"Faith Goldy || Alt-right || Charlottesville, Virginia || The Daily Stormer || The Rebel Media",1,1.0,1,1.0,1,1.0,"Faith Goldy || Charlottesville, Virginia || The Daily Stormer || Alt-right || Fired Up (TV series)"
5ab3bcc55542992ade7c6e66,In which election did Norm Coleman won to become the last republican elected as of 2017?,2002,"norm coleman || united states senate election in minnesota, 2002",2,1,1.0,1,1.0,1,1.0,"Norm Coleman || Political positions of Norm Coleman || United States Senate election in Minnesota, 2002 || Republican Party of Minnesota || United States Senate election in Minnesota, 2008",1,1.0,1,1.0,1,1.0,"Norm Coleman || United States Senate election in Minnesota, 2002 || United States Senate election in Minnesota, 2008 || Political positions of Norm Coleman || Republican Party of Minnesota",1,1.0,1,1.0,1,1.0,"Norm Coleman || United States Senate election in Minnesota, 2002 || Political positions of Norm Coleman || United States Senate election in Minnesota, 2008 || Pittsburgh mayoral election, 1929",1,1.0,1,1.0,1,1.0,"Norm Coleman || United States Senate election in Minnesota, 2002 || Political positions of Norm Coleman || Pittsburgh mayoral election, 1929 || Republican Party of Minnesota"
5ab3bfd3554299233954ff99," The Nike Hoop Summit has had many current NBA players as former participants, including what German player from the Dallas Mavericks?",Dirk Werner Nowitzki,dirk nowitzki || nike hoop summit,2,0,0.5,1,1.0,1,1.0,"Nike Hoop Summit || Nike, Inc. || All-star game || Basketball || Bismack Biyombo",1,1.0,1,1.0,1,1.0,"Nike Hoop Summit || Dirk Nowitzki || All-star game || Nike, Inc. || 1985–86 Dallas Mavericks season",1,1.0,1,1.0,1,1.0,"Nike Hoop Summit || Dirk Nowitzki || All-star game || Nike, Inc. || Bismack Biyombo",1,1.0,1,1.0,1,1.0,Nike Hoop Summit || Dirk Nowitzki || Serge Ibaka || Bismack Biyombo || Derrick Rose
5ab3c7df55429969a97a81be,"which is larger, Hunchun or Shijiazhuang?",Shijiazhuang,hunchun || shijiazhuang,2,0,0.5,0,0.5,0,0.5,Hunchun River || G12 Hunchun–Ulanhot Expressway || Hunchun || Hunchun incident || China,0,0.5,0,0.5,0,0.5,Hunchun || Hunchun River || China National Highway 302 || G12 Hunchun–Ulanhot Expressway || Tumen River,0,0.5,0,0.5,0,0.5,Hunchun || Hunchun River || G12 Hunchun–Ulanhot Expressway || Tumen River || China,0,0.5,0,0.5,0,0.5,Hunchun River || Hunchun || G12 Hunchun–Ulanhot Expressway || Tumen River || China National Highway 302
5ab3eb1955429969a97a81f6,The comedy play written by Shakespeare titled Twelfth Night is also know by what name?,What You Will,chiltern shakespeare company || twelfth night,2,0,0.0,0,0.5,0,0.5,Viola (Twelfth Night) || Orsino (Twelfth Night) || Twelfth Night (disambiguation) || Twelfth Night (1955 film) || Olivia (Twelfth Night),0,0.5,0,0.5,0,0.5,Viola (Twelfth Night) || Twelfth Night || Orsino (Twelfth Night) || Play On! || Twelfth Night (1955 film),0,0.5,0,0.5,0,0.5,Twelfth Night || Viola (Twelfth Night) || Orsino (Twelfth Night) || Twelfth Night (1955 film) || Sebastian (Twelfth Night),0,0.5,0,0.5,0,0.5,Twelfth Night || Viola (Twelfth Night) || Twelfth Night (1955 film) || Orsino (Twelfth Night) || Sebastian (Twelfth Night)
5ab3f24c5542992ade7c6eef,What was Alexander Glazunov doing when he started composing Symphony No. 9 in D minor?,He served as director of the Saint Petersburg Conservatory,alexander glazunov || symphony no. 9 (glazunov),2,0,0.5,1,1.0,1,1.0,Symphony No. 6 (Glazunov) || Symphony No. 2 (Glazunov) || Symphony No. 9 (Glazunov) || Symphony No. 7 (Glazunov) || Symphony No. 1 (Glazunov),1,1.0,1,1.0,1,1.0,Symphony No. 9 (Glazunov) || Symphony No. 6 (Glazunov) || Symphony No. 2 (Glazunov) || Symphony No. 1 (Glazunov) || Alexander Glazunov,1,1.0,1,1.0,1,1.0,Symphony No. 6 (Glazunov) || Symphony No. 9 (Glazunov) || Symphony No. 2 (Glazunov) || Alexander Glazunov || Symphony No. 7 (Glazunov),1,1.0,1,1.0,1,1.0,Symphony No. 6 (Glazunov) || Alexander Glazunov || Symphony No. 9 (Glazunov) || Symphony No. 2 (Glazunov) || Symphony No. 1 (Glazunov)
5ab4107a554299753aec5a2f,The Dogwoman telemovies were created by an actress born in what year?,1961,dogwoman || magda szubanski,2,1,1.0,1,1.0,1,1.0,Dogwoman || Australia || Magda Szubanski || Nine Network || Tara Morice,1,1.0,1,1.0,1,1.0,Dogwoman || Magda Szubanski || Tara Morice || Who Killed Hannah Jane? || A Halo for Athuan,1,1.0,1,1.0,1,1.0,Dogwoman || Australia || Magda Szubanski || Nine Network || Tara Morice,1,1.0,1,1.0,1,1.0,Dogwoman || Australia || Magda Szubanski || Tara Morice || Nine Network
5ab4304a55429942dd415ec5,To where did the war criminal who is the fictional defendant in the film After the Truth flee in real life ?,South America,after the truth || josef mengele,2,0,0.5,0,0.5,1,1.0,After the Truth || Defendant || Chuck Versus the Truth || The Moment of Truth (The Real Milli Vanilli album) || Defense (legal),0,0.5,0,0.5,1,1.0,After the Truth || In Real Life || Real life || Defendant || Defense (legal),0,0.5,1,1.0,1,1.0,After the Truth || In Real Life || Defendant || Real life || Defense (legal),0,0.5,1,1.0,1,1.0,After the Truth || Defendant || In Real Life || Real life || Defense (legal)
5ab4314955429942dd415ecd,Profile Lake is located at the foot of a mountain that is how many feet tall?,4080,cannon mountain (new hampshire) || profile lake,2,1,1.0,1,1.0,1,1.0,Profile Lake || Old Man of the Mountain || Skyvassnuten || Cannon Mountain (New Hampshire) || Gulf of Maine,1,1.0,1,1.0,1,1.0,Profile Lake || Old Man of the Mountain || Foot || Cannon Mountain (New Hampshire) || Avalanche Lake (New York),1,1.0,1,1.0,1,1.0,Profile Lake || Old Man of the Mountain || Foot || Skyvassnuten || Cannon Mountain (New Hampshire),1,1.0,1,1.0,1,1.0,Profile Lake || Old Man of the Mountain || Foot || Cannon Mountain (New Hampshire) || Skyvassnuten
5ab431e65542991751b4d6e2,"Until when did this region exist as an organized incorporated territory of the United States, for which Samuel Thurston served as its first delegate?","February 14, 1859",oregon territory || samuel thurston,2,1,1.0,1,1.0,1,1.0,Samuel Thurston || United States Congress || Oregon Territory || Iowa Territory || Louisiana Territory,1,1.0,1,1.0,1,1.0,Samuel Thurston || Oregon Territory || United States Congress || Louisiana Territory || Idaho Territory,1,1.0,1,1.0,1,1.0,Samuel Thurston || Oregon Territory || United States Congress || Louisiana Territory || Iowa Territory,1,1.0,1,1.0,1,1.0,Samuel Thurston || Oregon Territory || United States Congress || Louisiana Territory || Idaho Territory
5ab4341c55429942dd415ede,The Shōgitai were an elite corps of which shogunate?,Tokugawa shogunate,bakumatsu || shōgitai,2,1,1.0,1,1.0,1,1.0,Shōgitai || Battle of Ueno || Bakumatsu || Boshin War || Border Trilogy (Gitai),1,1.0,1,1.0,1,1.0,Shōgitai || Battle of Ueno || Bakumatsu || Boshin War || Ueno Tōshō-gū,1,1.0,1,1.0,1,1.0,Shōgitai || Battle of Ueno || Bakumatsu || Boshin War || Ueno Tōshō-gū,1,1.0,1,1.0,1,1.0,Shōgitai || Battle of Ueno || Bakumatsu || Boshin War || Border Trilogy (Gitai)
5ab4355555429942dd415ee3,"What novella was ""Eyes Wide Shut,"" starring Vinessa Elizabeth Shaw, based on?","""Traumnovelle"" (""Dream Story"")",eyes wide shut || vinessa shaw,2,1,1.0,1,1.0,1,1.0,Vinessa Shaw || Eyes Wide Shut || The Hills Have Eyes (2006 film) || 1993 in film || 40 Days and 40 Nights,1,1.0,1,1.0,1,1.0,Eyes Wide Shut || Vinessa Shaw || Clinical (film) || Hocus Pocus (1993 film) || The Hills Have Eyes (2006 film),1,1.0,1,1.0,1,1.0,Eyes Wide Shut || Vinessa Shaw || Clinical (film) || The Hills Have Eyes (2006 film) || Novella,1,1.0,1,1.0,1,1.0,Eyes Wide Shut || Vinessa Shaw || Novella || Clinical (film) || The Hills Have Eyes (2006 film)
5ab4428c5542990594ba9bda,Do Lush and P.O.D. both consist of four band members?,yes,lush (band) || p.o.d.,2,0,0.5,0,0.5,0,0.5,Pygmy Lush || Ciao! Best of Lush || Lush 3 || Lush (band) || Delorentos,0,0.5,0,0.5,0,0.5,Miki Berenyi || Ciao! Best of Lush || Chris Acland || Lush (band) || Emma Anderson,0,0.5,0,0.5,0,0.5,Ciao! Best of Lush || Pygmy Lush || Delorentos || Lush (band) || Pg. 99,0,0.5,0,0.5,0,0.5,Ciao! Best of Lush || Pygmy Lush || Lush (band) || Delorentos || Pg. 99
5ab44ab25542991779162c58,What are both Camel Up and Outrage!?,board game,camel up || outrage! (game),2,0,0.5,0,0.5,0,0.5,Camel Up || Board game || Spiel des Jahres || Outrage constraint || It's a Scandal! It's a Outrage!,0,0.5,0,0.5,0,0.5,Camel Up || Board game || Spiel des Jahres || Syrian camel || Outrage (band),0,0.5,0,0.5,0,0.5,Camel Up || Board game || Spiel des Jahres || Outrage (band) || Outrage constraint,0,0.5,0,0.5,0,0.5,Camel Up || Board game || Syrian camel || Spiel des Jahres || Camel racing
5ab46a0f5542990594ba9c1b,Where did Leigh Anne Tuohy’s son play college football?,University of Mississippi,leigh anne tuohy || michael oher,2,1,1.0,1,1.0,1,1.0,Leigh Anne Tuohy || Academy Award for Best Actress || Michael Oher || Sandra Bullock || The Blind Side (film),1,1.0,1,1.0,1,1.0,Leigh Anne Tuohy || The Blind Side (film) || Michael Oher || Academy Award for Best Actress || Jae Head,1,1.0,1,1.0,1,1.0,Leigh Anne Tuohy || The Blind Side (film) || Academy Award for Best Actress || Michael Oher || Sandra Bullock,1,1.0,1,1.0,1,1.0,Leigh Anne Tuohy || The Blind Side (film) || Michael Oher || Jae Head || Leigh-Anne Thompson
5ab472a35542991779162c98,Who is the cofounder of Big Gates Records that collaborated with DJ Khaled on his second album “We the Best”?,Plies,dj khaled discography || plies (rapper),2,0,0.0,0,0.0,0,0.0,Victory (DJ Khaled album) || I'm the One (DJ Khaled song) || We the Best || Go Hard (DJ Khaled song) || We the Best Music Group,0,0.0,0,0.0,0,0.0,Victory (DJ Khaled album) || We the Best || I'm the One (DJ Khaled song) || We the Best Music Group || Grateful (DJ Khaled album),0,0.0,0,0.0,0,0.0,We the Best || Victory (DJ Khaled album) || I'm the One (DJ Khaled song) || Cool & Dre || We the Best Music Group,0,0.0,0,0.0,0,0.0,We the Best || Victory (DJ Khaled album) || I'm the One (DJ Khaled song) || Grateful (DJ Khaled album) || Cool & Dre
5ab4774d5542991751b4d781,Crash is similar to what 16th century British card game in the sense that there is no betting?,"In Crash, there is no betting, as in Brag",crash (card game) || three card brag,2,1,1.0,1,1.0,1,1.0,Crash (card game) || Card game || Three card brag || Gambling || Poker,1,1.0,1,1.0,1,1.0,Crash (card game) || Three card brag || Primero || Poker || Card game,1,1.0,1,1.0,1,1.0,Crash (card game) || Three card brag || Primero || Card game || Poker,1,1.0,1,1.0,1,1.0,Crash (card game) || Three card brag || Primero || Card game || Poker
5ab480715542991751b4d798,"In which year was this historic diner in Albany, New York built, which also was a filming location for major portions of Ironweed?",1941,ironweed (film) || miss albany diner,2,1,1.0,1,1.0,1,1.0,"Miss Albany Diner || Ironweed (film) || Albany, New York || National Register of Historic Places || Diner",1,1.0,1,1.0,1,1.0,"Miss Albany Diner || Ironweed (film) || Lark Street || National Register of Historic Places || Albany, New York",1,1.0,1,1.0,1,1.0,"Miss Albany Diner || Ironweed (film) || Albany, New York || Lark Street || National Register of Historic Places",1,1.0,1,1.0,1,1.0,"Miss Albany Diner || Ironweed (film) || Albany, New York || Lark Street || Diner"
5ab48f245542990594ba9c66,Did both the Beaulieu Mine and Colomac Mine fall into bankruptcy?,yes,beaulieu mine || colomac mine,2,1,1.0,1,1.0,1,1.0,Colomac Mine || Colomac Airport || Beaulieu Mine || Canada || Northwest Territories,1,1.0,1,1.0,1,1.0,Colomac Mine || Beaulieu Mine || Colomac Airport || Reindeer || Bankruptcy,1,1.0,1,1.0,1,1.0,Colomac Mine || Beaulieu Mine || Colomac Airport || Beaulieu || Bankruptcy,1,1.0,1,1.0,1,1.0,Colomac Mine || Beaulieu Mine || Bankruptcy || Colomac Airport || Northwest Territories
5ab4b9f75542990594ba9ca4,Who covered the song I Love You by Chris Write?,People! and The Carnabeats,chris white (musician) || i love you (the zombies song),2,1,1.0,1,1.0,1,1.0,I Write You a Love Song || I Love You (The Zombies song) || Chris White (musician) || The Zombies || IZA (album),0,0.5,1,1.0,1,1.0,People! || I Love You (The Zombies song) || I Write You a Love Song || Izabella Scorupco || IZA (album),1,1.0,1,1.0,1,1.0,I Write You a Love Song || I Love You (The Zombies song) || People! || Write You a Song || Chris White (musician),0,0.5,1,1.0,1,1.0,People! || I Write You a Love Song || I Love You (The Zombies song) || IZA (album) || Izabella Scorupco
5ab4f7fc5542991779162d43,Kete Krachi is a town in what region?,Volta,kete krachi || krachi west district,2,1,1.0,1,1.0,1,1.0,Kete Krachi || Krachi West District || Volta Region || Dambai || Ferry,1,1.0,1,1.0,1,1.0,Kete Krachi || Krachi West District || Kwadjokrom || Dambai || Ejura,1,1.0,1,1.0,1,1.0,Kete Krachi || Dambai || Krachi West District || Kwadjokrom || Ejura,1,1.0,1,1.0,1,1.0,Kete Krachi || Kwadjokrom || Dambai || Krachi West District || Yeji
5ab506a05542990594ba9cd6,"Which has more species, Sonerila or Scaevola?",Sonerila,scaevola (plant) || sonerila,2,1,1.0,1,1.0,1,1.0,Sonerila janakiana || Scaevola (plant) || List of Scaevola species || Sonerila || Melastomataceae,1,1.0,1,1.0,1,1.0,Sonerila || Scaevola || Scaevola (plant) || Sonerila janakiana || Melastomataceae,1,1.0,1,1.0,1,1.0,Scaevola (plant) || Sonerila || Scaevola || Sonerila janakiana || Goodeniaceae,1,1.0,1,1.0,1,1.0,Scaevola (plant) || Sonerila || Sonerila janakiana || List of Scaevola species || Goodeniaceae
5ab510cb5542996a3a96a00f,Were both the Battle of Saipan and the Battle of Manila fought by American forces?,yes,battle of manila (1945) || battle of saipan,2,0,0.5,0,0.5,1,1.0,Battle of Saipan || Battle of Manila (1570) || Battle of Manila (1365) || Battle of Saipan order of battle || Saipan,1,1.0,1,1.0,1,1.0,Battle of Saipan || Battle of Manila (1570) || Operation Overlord || Battle of Manila (1945) || Imperial Japanese Army,1,1.0,1,1.0,1,1.0,Battle of Saipan || Battle of Manila (1570) || Battle of Manila (1945) || Manila || Saipan,0,0.5,1,1.0,1,1.0,Battle of Saipan || Battle of Manila (1570) || Saipan || Manila || Operation Overlord
5ab52bd1554299637185c4ee,Are TEC-1 and Dubna 48K are based on the same processor?,yes,dubna 48k || tec-1,2,0,0.5,0,0.5,0,0.5,Dubna 48K || Dubna || Home computer || Kilobyte || Microprocessor,0,0.5,0,0.5,0,0.5,Dubna 48K || Microprocessor || Dubna || Moscow || Windows NT processor scheduling,0,0.5,0,0.5,0,0.5,Dubna 48K || Microprocessor || Dubna || Home computer || Moscow,0,0.5,0,0.5,0,0.5,Dubna 48K || Dubna || Microprocessor || Moscow || Kel-Tec P-3AT
5ab531e55542990594ba9d24,What island in the center of Pearl Harbor is connected to the O'ahu by a floating bridge?,Ford Island,admiral clarey bridge || ford island,2,0,0.5,1,1.0,1,1.0,Pearl Harbor (disambiguation) || Admiral Clarey Bridge || Pearl Harbor || Pearl Harbor Memorial Bridge || Bascule bridge,1,1.0,1,1.0,1,1.0,Admiral Clarey Bridge || Pearl Harbor || Ford Island || Pearl Harbor (disambiguation) || Pearl Harbor Memorial Bridge,1,1.0,1,1.0,1,1.0,Admiral Clarey Bridge || Pearl Harbor || Pearl Harbor (disambiguation) || Ford Island || Pearl Harbor Memorial Bridge,1,1.0,1,1.0,1,1.0,Pearl Harbor || Admiral Clarey Bridge || Ford Island || Pearl Harbor (disambiguation) || Pearl Harbor National Wildlife Refuge
5ab5574b554299488d4d994e,"Robin R. Bottin is known for his collaboration with an American director and producer who won an Academy Award, Golden Globe and BAFTA award for what movie?",The Social Network,david fincher || rob bottin,2,0,0.5,0,0.5,0,0.5,Rob Marshall || David Fincher || Geoffrey Rush || Danny Boyle || List of American films of 2003,0,0.5,0,0.5,0,0.5,Rob Marshall || Danny Boyle || David Fincher || Geoffrey Rush || Academy Award for Best Director,0,0.5,0,0.5,0,0.5,Rob Marshall || Danny Boyle || David Fincher || Geoffrey Rush || Academy Award for Best Director,0,0.5,0,0.5,0,0.5,Rob Marshall || Danny Boyle || David Fincher || Geoffrey Rush || Golden Globe Award for Best Director
5ab56e32554299637185c594,Are Random House Tower and 888 7th Avenue both used for real estate?,no,888 7th avenue || random house tower,2,1,1.0,1,1.0,1,1.0,Random House Tower || 888 7th Avenue || 888 Tower || Chain (real estate) || Random House,1,1.0,1,1.0,1,1.0,Random House Tower || 888 7th Avenue || 888 Tower || Chain (real estate) || Mixed-use development,1,1.0,1,1.0,1,1.0,Random House Tower || 888 7th Avenue || 888 Tower || Random House || Mixed-use development,1,1.0,1,1.0,1,1.0,Random House Tower || 888 7th Avenue || 888 Tower || Random House || Chain (real estate)
5ab56ed0554299637185c597,"Telescope Hill is near the hamlet that is in what Suffolk County, New York town?",Brookhaven,"selden, new york || telescope hill",2,0,0.0,0,0.0,0,0.5,"Tuckahoe, Suffolk County, New York || New Suffolk, New York || Northville, Suffolk County, New York || Speonk, New York || Hagerman, New York",0,0.0,0,0.5,0,0.5,"Tuckahoe, Suffolk County, New York || Suffolk County, New York || New Suffolk, New York || Northville, Suffolk County, New York || Pine Hill, Erie County, New York",0,0.0,0,0.0,0,0.5,"Tuckahoe, Suffolk County, New York || New Suffolk, New York || Suffolk County, New York || Northville, Suffolk County, New York || Islip (hamlet), New York",0,0.0,0,0.0,0,0.5,"Tuckahoe, Suffolk County, New York || New Suffolk, New York || Northville, Suffolk County, New York || Pine Hill, Erie County, New York || Suffolk County, New York"
5ab57022554299637185c59e, Are Isaac Asimov and Michael Cunningham both American writers?,no,isaac asimov || michael cunningham,2,0,0.0,0,0.0,0,0.0,Isaac Asimov's Robot City: Odyssey || The Asimov Chronicles: Fifty Years of Isaac Asimov || Isaac Asimov Awards || Isaac Asimov's Robot City: Suspicion || Isaac Asimov's Robot City: Perihelion,0,0.0,0,0.0,0,0.0,Isaac Asimov's Robot City: Odyssey || Isaac Asimov's Utopia || Isaac Asimov Awards || Isaac Asimov's Inferno || Isaac Asimov's Caliban,0,0.0,0,0.0,0,0.0,Isaac Asimov's Robot City: Odyssey || Isaac Asimov Awards || The Asimov Chronicles: Fifty Years of Isaac Asimov || Isaac's Universe || Isaac Asimov short stories bibliography,0,0.0,0,0.0,0,0.0,Isaac Asimov's Robot City: Odyssey || Isaac Asimov Awards || Isaac Asimov's Robot City: Cyborg || Isaac Asimov's Caliban || The Asimov Chronicles: Fifty Years of Isaac Asimov
